OrderID,OrderDate,CustomerID,CustomerName,CustomerEmail,ProductID,ProductName,Category,Quantity,UnitPrice,Region,Country
1769,2025-01-02,C055,Eric Heath,stevenwebb@mack-burgess.org,P010,Backpack,Accessories,3,45,South,UK
1770,2024-10-13,C048,Daniel Sweeney,christinasimmons@yahoo.com,P003,Nike Shoes,Footwear,5,150,North,USA
1771,2025-04-12,C068,Matthew Duke,brownandrea@gonzales.com,P007,Yoga Mat,Fitness,4,30,West,Australia
1772,2024-12-28,C092,Sarah Schmidt,sferguson@carey.biz,P004,Apple Watch,Electronics,2,399,East,Canada
1773,2024-07-23,C064,Brittany Fisher,veronica15@hotmail.com,P007,Yoga Mat,Fitness,2,30,West,Australia
1773,2025-03-14,C077,Michael Mccormick,daniellejones@hotmail.com,P004,Apple Watch,Electronics,3,399,South,UK
1774,2024-08-19,C053,Julie Edwards,wglover@hardy.biz,P003,Nike Shoes,Footwear,1,150,East,Canada
1774,2025-05-07,C031,Katherine Davis,amy16@yahoo.com,P010,Backpack,Accessories,4,45,South,UK
1775,2024-11-18,C088,Joshua Sellers,waregeorge@reyes.biz,P008,Blender,Appliances,1,70,North,USA
1776,2025-04-20,C042,Brenda Baker,kristenpowell@yahoo.com,P007,Yoga Mat,Fitness,2,30,West,Australia
1776,2024-08-16,C095,Sandra Boyd,lbrown@white.com,P010,Backpack,Accessories,3,45,North,USA
1777,2025-04-29,C008,Taylor Krause,dsolomon@hotmail.com,P001,iPhone 14,Electronics,3,999,South,UK
1778,2024-07-30,C046,Amber Velasquez,vleblanc@salas.biz,P010,Backpack,Accessories,5,45,North,USA
1779,2024-06-12,C065,Matthew Cooper,kgoodwin@hotmail.com,P010,Backpack,Accessories,4,45,East,Canada
1779,2025-04-11,C086,Mr. Robert Jacobson,sarah37@nelson.com,P006,Samsung Galaxy,Electronics,2,899,North,USA
1779,2025-01-05,C034,Kimberly Wright,antonio16@yahoo.com,P003,Nike Shoes,Footwear,5,150,West,Australia
1779,2024-09-20,C060,Timothy Lopez,jacobjennings@atkins.biz,P003,Nike Shoes,Footwear,1,150,East,Canada
1779,2024-07-23,C056,Cynthia Robertson,iatkinson@yahoo.com,P003,Nike Shoes,Footwear,3,150,North,USA
1780,2025-02-01,C017,Shelly Chen,vgarcia@cohen-garcia.com,P008,Blender,Appliances,3,70,East,Canada
1780,2025-04-21,C037,John Moore,katierice@jones-lee.com,P005,T-shirt,Apparel,5,25,East,Canada
1780,2025-01-18,C056,Timothy Bryant,david92@gmail.com,P003,Nike Shoes,Footwear,3,150,West,Australia
1780,2025-02-09,C020,Johnny Hale,htran@morton.com,P009,Notebook,Stationery,4,5,North,USA
1781,2025-01-16,C007,Daniel Martinez,hjenkins@strickland.biz,P004,Apple Watch,Electronics,2,399,North,USA
1782,2024-07-28,C021,Melissa White,samuelharrison@yahoo.com,P008,Blender,Appliances,4,70,North,USA
1782,2024-08-11,C064,Heather Cruz,johnsonnichole@gmail.com,P001,iPhone 14,Electronics,4,999,East,Canada
1782,2024-09-30,C072,Dorothy Ray,turnereduardo@hotmail.com,P008,Blender,Appliances,4,70,West,Australia
1783,2024-12-19,C093,Dennis Harris,spearslisa@hill-johnston.net,P003,Nike Shoes,Footwear,1,150,East,Canada
1784,2024-09-28,C037,Kenneth Wong,timothyolsen@henry-mack.com,P003,Nike Shoes,Footwear,2,150,East,Canada
1784,2025-01-03,C085,Denise Davis,jenniferrodriguez@hotmail.com,P010,Backpack,Accessories,2,45,North,USA
1784,2024-05-31,C074,Samuel Brandt,christopherfoley@hotmail.com,P003,Nike Shoes,Footwear,4,150,North,USA
1785,2024-12-27,C064,Erik Cobb,lori97@yahoo.com,P002,AirPods Pro,Electronics,3,199,North,USA
1786,2024-11-25,C088,Michael Lyons,gschwartz@hotmail.com,P002,AirPods Pro,Electronics,4,199,East,Canada
1786,2025-05-02,C014,Kayla Ruiz,yparker@gmail.com,P006,Samsung Galaxy,Electronics,2,899,North,USA
1787,2024-05-31,C091,Cole Beck,emma90@allen-poole.org,P008,Blender,Appliances,4,70,East,Canada
1787,2024-05-28,C001,Edward Rodriguez,sanforddaniel@green-ibarra.info,P006,Samsung Galaxy,Electronics,1,899,West,Australia
1788,2024-05-13,C094,Kayla Griffin,ogarcia@yahoo.com,P010,Backpack,Accessories,2,45,South,UK
1788,2024-12-29,C083,Kimberly Oneal,rrodriguez@mercer-powell.net,P005,T-shirt,Apparel,3,25,North,USA
1788,2024-09-09,C071,Jim Mendoza,danielsalex@gmail.com,P010,Backpack,Accessories,4,45,North,USA
1789,2024-07-17,C023,Mike Sanchez,stephanieroach@holt.com,P004,Apple Watch,Electronics,4,399,North,USA
1790,2025-01-10,C027,Amanda Riley,nsmith@davidson-wong.org,P003,Nike Shoes,Footwear,4,150,West,Australia
1791,2024-09-29,C097,Alan Smith,kristinferguson@yahoo.com,P003,Nike Shoes,Footwear,1,150,East,Canada
1792,2024-12-22,C056,Andrea White,cwatkins@harris.com,P005,T-shirt,Apparel,5,25,South,UK
1793,2025-05-10,C013,Cole Bolton,christopherlopez@hotmail.com,P006,Samsung Galaxy,Electronics,5,899,South,UK
1794,2024-05-13,C050,Ryan Harris,vanessaallen@harvey.com,P008,Blender,Appliances,3,70,West,Australia
1795,2024-11-03,C055,Michael Wright,taylornicholas@davis-mitchell.com,P006,Samsung Galaxy,Electronics,5,899,South,UK
1796,2024-09-11,C055,Kathryn Porter,davidrodriguez@cole-riley.com,P002,AirPods Pro,Electronics,1,199,East,Canada
1796,2025-03-11,C087,Julie Walker,jeffrey52@yahoo.com,P004,Apple Watch,Electronics,2,399,West,Australia
1796,2025-03-02,C083,Jill Fuentes,ijones@smith-kirk.com,P009,Notebook,Stationery,1,5,East,Canada
1797,2024-07-21,C011,Andrew Torres,rachel34@gmail.com,P008,Blender,Appliances,3,70,South,UK
1797,2024-05-17,C088,Susan Harris,garciamichelle@gmail.com,P005,T-shirt,Apparel,2,25,West,Australia
1798,2025-05-02,C007,Anna Reeves,james69@gmail.com,P009,Notebook,Stationery,1,5,North,USA
1798,2024-12-18,C066,David Garcia,kramercarrie@gmail.com,P007,Yoga Mat,Fitness,4,30,North,USA
1799,2024-12-18,C093,Sonya Cruz,tandersen@miranda.net,P010,Backpack,Accessories,3,45,East,Canada
1800,2024-08-15,C011,Angela Watson,knightmichael@gmail.com,P009,Notebook,Stationery,1,5,North,USA
1800,2025-02-20,C060,Angelica Williams,dean52@anderson-jensen.org,P003,Nike Shoes,Footwear,2,150,West,Australia
1801,2024-07-26,C054,Wendy Ferguson,scottmark@yahoo.com,P005,T-shirt,Apparel,3,25,West,Australia
1801,2024-11-15,C058,Justin Miranda,jasonbarnett@merritt.com,P010,Backpack,Accessories,3,45,East,Canada
1801,2025-01-02,C024,Teresa Porter,rogerspaige@gomez.com,P004,Apple Watch,Electronics,2,399,North,USA
1801,2024-09-28,C078,Stephanie Coleman,jaimemorgan@yahoo.com,P005,T-shirt,Apparel,1,25,West,Australia
1801,2024-12-19,C001,Mark Gross,michaelwilliams@higgins-payne.org,P007,Yoga Mat,Fitness,1,30,North,USA
1802,2024-12-07,C062,Jennifer Evans,ericflores@torres.com,P008,Blender,Appliances,4,70,West,Australia
1803,2024-06-09,C079,Kim Bowman,gregory47@jones-jensen.org,P006,Samsung Galaxy,Electronics,4,899,East,Canada
1804,2025-01-09,C018,Paula Reid,waltondavid@yahoo.com,P001,iPhone 14,Electronics,2,999,North,USA
1804,2024-06-22,C090,Angela Bush,ddavenport@white-walker.biz,P004,Apple Watch,Electronics,1,399,South,UK
1805,2024-10-23,C019,Heather Martin,colleen56@yahoo.com,P004,Apple Watch,Electronics,4,399,South,UK
1806,2024-08-04,C099,Derek Clark,annachang@yahoo.com,P008,Blender,Appliances,2,70,West,Australia
1807,2025-01-17,C015,Chelsea Willis,castrochris@burton.com,P003,Nike Shoes,Footwear,2,150,West,Australia
1807,2024-10-27,C061,Jeffrey Diaz,vwilcox@gmail.com,P001,iPhone 14,Electronics,4,999,South,UK
1808,2024-09-17,C073,Mr. Billy Harris,glennabigail@hotmail.com,P007,Yoga Mat,Fitness,1,30,East,Canada
1809,2024-11-25,C081,Alicia Perry,vincenthutchinson@hotmail.com,P007,Yoga Mat,Fitness,4,30,West,Australia
1809,2024-05-26,C077,Danny Wallace,ogibbs@morgan.net,P009,Notebook,Stationery,3,5,North,USA
1810,2025-02-10,C063,Allen Vega,swebster@hotmail.com,P009,Notebook,Stationery,5,5,West,Australia
1811,2025-02-19,C008,Ruth Webster,rebecca28@price.com,P009,Notebook,Stationery,1,5,West,Australia
1811,2024-12-10,C071,Karen Welch,leachrobert@garrett-lewis.info,P002,AirPods Pro,Electronics,3,199,West,Australia
1811,2024-09-30,C015,Cassandra Dominguez,elizabeth37@hotmail.com,P008,Blender,Appliances,5,70,East,Canada
1812,2024-12-17,C056,Matthew Figueroa,kimberly60@jones.com,P001,iPhone 14,Electronics,2,999,East,Canada
1812,2024-07-30,C061,Lance Jackson,wbradshaw@yahoo.com,P006,Samsung Galaxy,Electronics,4,899,South,UK
1812,2024-12-22,C076,Daniel Schneider,jmiller@johnson.com,P006,Samsung Galaxy,Electronics,5,899,West,Australia
1813,2025-01-14,C038,Christopher Ward,lindsaythompson@hinton.org,P007,Yoga Mat,Fitness,4,30,East,Canada
1813,2025-04-14,C021,Manuel Blair,brian37@gmail.com,P010,Backpack,Accessories,2,45,East,Canada
1813,2024-09-29,C012,Crystal Martinez,lcooper@perez.net,P008,Blender,Appliances,2,70,South,UK
1814,2025-01-23,C078,Kristina Levine,apratt@gmail.com,P008,Blender,Appliances,1,70,West,Australia
1814,2024-10-13,C064,Mary Mcdonald,baileylinda@watts.info,P005,T-shirt,Apparel,2,25,South,UK
1814,2024-05-12,C003,Mr. Robert Martinez DVM,osbornfaith@ross-carpenter.org,P006,Samsung Galaxy,Electronics,3,899,East,Canada
1814,2024-06-05,C023,Martha Carroll DVM,sharon91@yahoo.com,P009,Notebook,Stationery,1,5,North,USA
1815,2025-04-17,C015,Michael Bonilla,xbridges@huynh-goodwin.com,P010,Backpack,Accessories,2,45,North,USA
1815,2025-01-30,C063,Sarah Miller,kochjoseph@hotmail.com,P005,T-shirt,Apparel,3,25,East,Canada
1815,2025-03-09,C099,Roger Yoder,schmidtdennis@gmail.com,P009,Notebook,Stationery,3,5,South,UK
1815,2024-10-18,C066,Hayley Sanchez,jessehughes@wood.com,P010,Backpack,Accessories,1,45,North,USA
1815,2024-11-06,C057,Monique Rodriguez,erikbowers@gmail.com,P008,Blender,Appliances,1,70,North,USA
1815,2024-12-12,C079,Vickie Potter,davidmiller@gray.com,P002,AirPods Pro,Electronics,5,199,North,USA
1815,2024-05-25,C022,Bryan Phillips,valerie49@yahoo.com,P002,AirPods Pro,Electronics,2,199,East,Canada
1816,2025-03-24,C038,Chris Horton,joshuaburns@gmail.com,P008,Blender,Appliances,5,70,West,Australia
1816,2025-02-23,C013,Christopher Hunt,dtaylor@gmail.com,P003,Nike Shoes,Footwear,3,150,East,Canada
1816,2025-01-12,C016,Samantha Bailey,rogerrodriguez@johns-lopez.biz,P004,Apple Watch,Electronics,4,399,West,Australia
1816,2025-03-10,C001,Wendy Chavez MD,dmiranda@hotmail.com,P004,Apple Watch,Electronics,4,399,East,Canada
1817,2024-12-23,C022,Eric Gutierrez,devinchapman@johnson-jones.org,P002,AirPods Pro,Electronics,3,199,East,Canada
1817,2025-04-30,C054,Joseph Oconnor,bradleyprice@henderson-mendoza.info,P006,Samsung Galaxy,Electronics,2,899,South,UK
1817,2025-01-15,C068,Claudia Chandler,harriskelly@hotmail.com,P007,Yoga Mat,Fitness,2,30,South,UK
1817,2024-06-01,C053,Roy Moore,nancy08@hotmail.com,P007,Yoga Mat,Fitness,4,30,East,Canada
1817,2025-01-06,C057,Brandon Beck,christinevasquez@hotmail.com,P003,Nike Shoes,Footwear,1,150,North,USA
1818,2024-09-22,C041,Darryl Clark,mthomas@yahoo.com,P007,Yoga Mat,Fitness,2,30,West,Australia
1819,2024-06-20,C098,Mark Patel,nathan12@yahoo.com,P001,iPhone 14,Electronics,2,999,North,USA
1819,2024-09-13,C092,Jamie Long,wagnerdanielle@turner.biz,P009,Notebook,Stationery,3,5,West,Australia
1820,2024-07-16,C088,Gregory Doyle,armstrongsuzanne@pineda.net,P009,Notebook,Stationery,3,5,East,Canada
1820,2025-01-13,C002,Susan Hart,jeffreymorrison@leach.com,P005,T-shirt,Apparel,5,25,South,UK
1820,2024-05-16,C058,Jacob Hill,julianarellano@richardson.com,P004,Apple Watch,Electronics,5,399,West,Australia
1820,2024-07-26,C084,Michael Garcia,davidgonzalez@burke.com,P007,Yoga Mat,Fitness,2,30,East,Canada
1821,2025-01-12,C069,Zachary Ward,vmckinney@yahoo.com,P006,Samsung Galaxy,Electronics,4,899,South,UK
1821,2024-12-29,C070,Karen Solis,gomezmichael@gmail.com,P005,T-shirt,Apparel,2,25,North,USA
1821,2024-07-23,C040,Dr. Jorge Nelson,kendracalderon@hotmail.com,P009,Notebook,Stationery,3,5,South,UK
1822,2025-04-24,C070,Mrs. Cynthia Webb,brenda56@hotmail.com,P010,Backpack,Accessories,3,45,South,UK
1822,2024-12-23,C039,Lisa Galvan,donald96@yahoo.com,P007,Yoga Mat,Fitness,5,30,North,USA
1822,2025-03-03,C048,William Walker,jimmywilliams@hill-lopez.com,P005,T-shirt,Apparel,5,25,East,Canada
1823,2024-09-20,C097,Christopher Wood,kellybrittany@gmail.com,P002,AirPods Pro,Electronics,4,199,East,Canada
1823,2024-07-26,C001,Cameron Walker,njohnson@yahoo.com,P008,Blender,Appliances,3,70,South,UK
1823,2024-08-16,C075,Eric Shepherd,nwalker@bell.org,P010,Backpack,Accessories,5,45,South,UK
1824,2025-02-26,C037,Thomas Richard,cphillips@duncan-patel.com,P010,Backpack,Accessories,2,45,West,Australia
1824,2025-01-25,C032,Sheila Taylor,jorge78@yahoo.com,P002,AirPods Pro,Electronics,3,199,South,UK
1824,2024-08-05,C047,William Rojas,dnichols@clark-atkins.com,P008,Blender,Appliances,1,70,South,UK
1824,2025-04-20,C053,Christine Morgan,amandaheath@jones-harper.org,P002,AirPods Pro,Electronics,1,199,North,USA
1825,2024-11-19,C017,Stephanie Cook,eric93@yahoo.com,P008,Blender,Appliances,2,70,West,Australia
1826,2025-02-14,C087,Jesse Ashley,nelsonmelissa@yahoo.com,P009,Notebook,Stationery,4,5,West,Australia
1826,2024-10-02,C075,Heather Schmidt,matthew81@mullins-medina.net,P008,Blender,Appliances,4,70,West,Australia
1826,2025-03-10,C063,William Vance,gouldstephanie@torres-sherman.org,P007,Yoga Mat,Fitness,2,30,South,UK
1826,2025-05-10,C063,Nicole Dougherty,edavis@hanson.com,P008,Blender,Appliances,2,70,North,USA
1826,2024-05-15,C059,Sheri Ford,stevensavage@gmail.com,P008,Blender,Appliances,1,70,South,UK
1826,2024-06-05,C048,Michelle Silva MD,kevin06@simmons.com,P002,AirPods Pro,Electronics,5,199,West,Australia
1827,2024-06-30,C048,Mary Willis,isexton@gmail.com,P010,Backpack,Accessories,3,45,North,USA
1827,2024-12-18,C016,Yvette West,fgould@parker.info,P006,Samsung Galaxy,Electronics,3,899,East,Canada
1828,2025-05-11,C063,Kelly Thompson,stevewhite@ford.com,P001,iPhone 14,Electronics,2,999,South,UK
1828,2024-09-28,C054,Alex Preston,teresalopez@yahoo.com,P001,iPhone 14,Electronics,3,999,East,Canada
1829,2025-04-26,C095,Scott Jones,christopher27@gmail.com,P008,Blender,Appliances,1,70,North,USA
1829,2024-09-18,C009,Cynthia Morrison,johnsonkevin@yahoo.com,P001,iPhone 14,Electronics,4,999,West,Australia
1829,2024-09-13,C073,Gail Butler,andrew12@wright.info,P008,Blender,Appliances,3,70,West,Australia
1830,2025-01-07,C093,Jessica Dickerson,kphillips@dean.com,P010,Backpack,Accessories,2,45,South,UK
1830,2025-03-18,C059,Jaclyn Tyler,nchambers@gmail.com,P008,Blender,Appliances,4,70,South,UK
1830,2024-07-09,C042,Zachary Johnston,lauren91@gardner-sanders.com,P002,AirPods Pro,Electronics,5,199,West,Australia
1831,2025-04-18,C051,Robert Berry,vburns@hotmail.com,P006,Samsung Galaxy,Electronics,5,899,North,USA
1831,2024-08-12,C057,Johnathan Perez,johnsonbrandon@hall-berry.net,P005,T-shirt,Apparel,1,25,South,UK
1831,2025-02-15,C074,Nancy Alvarez,yrobinson@fitzpatrick-russell.com,P005,T-shirt,Apparel,5,25,North,USA
1831,2024-09-24,C011,Lisa Carpenter,troyshaw@henderson-hammond.org,P004,Apple Watch,Electronics,5,399,North,USA
1831,2025-02-10,C067,Emily Rivas,bonnietravis@gonzales.org,P004,Apple Watch,Electronics,4,399,North,USA
1832,2024-08-06,C069,Amber Vasquez,denisewilcox@yahoo.com,P003,Nike Shoes,Footwear,1,150,East,Canada
1832,2024-07-28,C032,Michelle Guzman,daviddaugherty@pratt.biz,P010,Backpack,Accessories,4,45,North,USA
1832,2025-04-19,C078,Laura Rodriguez,nelsonchelsea@young-conley.com,P006,Samsung Galaxy,Electronics,4,899,North,USA
1833,2024-10-05,C003,Kyle Dean,barbarajohnson@hotmail.com,P006,Samsung Galaxy,Electronics,4,899,South,UK
1834,2025-01-05,C068,Michael Perry,roygina@schaefer.com,P006,Samsung Galaxy,Electronics,4,899,East,Canada
1835,2025-03-24,C013,Timothy Clark,sarah14@bennett.org,P009,Notebook,Stationery,2,5,East,Canada
1836,2024-12-12,C033,Sierra Jones,connerrobert@dodson-smith.biz,P002,AirPods Pro,Electronics,2,199,East,Canada
1836,2025-04-07,C087,Jonathan Graham,xcolon@green.net,P003,Nike Shoes,Footwear,1,150,East,Canada
1837,2024-11-12,C092,Diana Schaefer,lwilson@thomas.com,P001,iPhone 14,Electronics,3,999,West,Australia
1838,2024-05-24,C019,Timothy Miller,marckim@harrell.info,P007,Yoga Mat,Fitness,3,30,East,Canada
1839,2024-12-22,C016,Derek Meyer,courtneylester@andersen.com,P001,iPhone 14,Electronics,2,999,South,UK
1839,2024-06-15,C076,Thomas Massey,melissaevans@hotmail.com,P004,Apple Watch,Electronics,4,399,West,Australia
1839,2025-04-11,C035,Amy Burnett,mosskelly@yahoo.com,P001,iPhone 14,Electronics,3,999,West,Australia
1839,2024-10-14,C009,Alyssa Baker,andersontiffany@gmail.com,P008,Blender,Appliances,1,70,West,Australia
1839,2024-10-18,C003,Christopher Price,valerie18@king.com,P005,T-shirt,Apparel,5,25,North,USA
1840,2025-04-09,C072,Chelsea Smith,zlarson@gmail.com,P003,Nike Shoes,Footwear,3,150,West,Australia
1841,2025-04-07,C082,Julie Taylor,perezjohn@hotmail.com,P009,Notebook,Stationery,2,5,South,UK
1842,2025-01-21,C022,Robert Caldwell,jamiemelendez@gmail.com,P004,Apple Watch,Electronics,5,399,West,Australia
1842,2024-05-17,C072,Jack Mills,haledavid@gmail.com,P008,Blender,Appliances,1,70,North,USA
1842,2025-01-17,C080,Anthony Diaz,fisherveronica@gmail.com,P005,T-shirt,Apparel,2,25,North,USA
1843,2024-10-10,C062,Alexa Fernandez,dawn06@robbins.com,P005,T-shirt,Apparel,5,25,East,Canada
1843,2024-11-01,C049,Russell Matthews,whitekimberly@diaz.org,P006,Samsung Galaxy,Electronics,2,899,East,Canada
1844,2024-06-30,C095,Stephanie Zimmerman,bushdavid@hotmail.com,P009,Notebook,Stationery,5,5,North,USA
1845,2025-02-24,C051,Thomas Navarro,wbaker@robbins-miller.info,P002,AirPods Pro,Electronics,2,199,East,Canada
1845,2025-05-06,C027,Patricia Morales,sherry18@hotmail.com,P010,Backpack,Accessories,5,45,East,Canada
1845,2024-10-26,C044,Kevin Mitchell,hernandezjacob@hotmail.com,P005,T-shirt,Apparel,4,25,East,Canada
1846,2024-09-05,C042,Lisa Young,gli@gmail.com,P006,Samsung Galaxy,Electronics,2,899,West,Australia
1846,2024-05-28,C043,Timothy Zavala,hamiltonaaron@guerra.info,P001,iPhone 14,Electronics,2,999,North,USA
1846,2024-10-19,C001,Mr. Darius Cunningham,fperez@carson.net,P001,iPhone 14,Electronics,2,999,West,Australia
1846,2024-09-01,C090,Nicholas Lopez,thomasstephens@davis.com,P008,Blender,Appliances,4,70,North,USA
1846,2024-11-15,C084,Larry Chen,jonesrebecca@yahoo.com,P002,AirPods Pro,Electronics,5,199,North,USA
1846,2024-06-12,C086,Christopher Foster,stephanieroman@yahoo.com,P008,Blender,Appliances,1,70,East,Canada
1846,2024-05-26,C049,Ryan Young,christopher34@singleton-ross.com,P010,Backpack,Accessories,3,45,West,Australia
1847,2025-03-27,C099,Robert Carter,shannonedwards@acevedo-black.com,P001,iPhone 14,Electronics,1,999,West,Australia
1848,2024-12-10,C025,Kristin Stevens,maria64@yahoo.com,P008,Blender,Appliances,1,70,South,UK
1848,2024-05-20,C098,Susan Middleton,dave11@hotmail.com,P005,T-shirt,Apparel,3,25,South,UK
1849,2025-01-18,C079,Jeffrey Martinez,cruzmarie@ortiz.com,P005,T-shirt,Apparel,2,25,South,UK
1849,2024-07-30,C047,Brett Phillips,ldawson@yahoo.com,P001,iPhone 14,Electronics,3,999,West,Australia
1849,2024-07-04,C091,James Mcpherson,tamaracohen@gmail.com,P010,Backpack,Accessories,2,45,North,USA
1850,2024-07-31,C082,Ebony Mann,amanda98@bishop.com,P007,Yoga Mat,Fitness,1,30,East,Canada
1850,2024-05-16,C064,Jason Oconnor,thompsontoni@gmail.com,P003,Nike Shoes,Footwear,5,150,South,UK
1850,2025-03-26,C073,Casey Garcia,jvang@martin.com,P010,Backpack,Accessories,5,45,South,UK
1851,2024-11-26,C017,Noah Williams,terrellelijah@webb.com,P002,AirPods Pro,Electronics,2,199,East,Canada
1851,2025-03-12,C030,Donna Williams,hguzman@martinez.info,P009,Notebook,Stationery,3,5,South,UK
1851,2025-03-09,C003,Tracy Smith,ashleyward@hotmail.com,P009,Notebook,Stationery,5,5,East,Canada
1851,2024-09-24,C059,Andrew Huber,haleygarza@reynolds-lopez.com,P001,iPhone 14,Electronics,4,999,North,USA
1851,2025-03-09,C042,Nicholas Paul,leeronald@yahoo.com,P007,Yoga Mat,Fitness,4,30,East,Canada
1852,2024-08-13,C067,John Lewis,thompsonblake@hobbs.org,P008,Blender,Appliances,4,70,East,Canada
1852,2024-07-25,C006,Anthony Wilson,nicholasguzman@hamilton.com,P004,Apple Watch,Electronics,1,399,East,Canada
1852,2024-09-24,C069,Melissa Garrett,levi49@yahoo.com,P008,Blender,Appliances,3,70,North,USA
1853,2024-10-05,C043,David Salas,derrick44@clark.com,P002,AirPods Pro,Electronics,5,199,North,USA
1853,2024-12-02,C029,Robert Mcmahon,collinsmarcus@hotmail.com,P007,Yoga Mat,Fitness,1,30,South,UK
1854,2024-08-30,C043,David Jones,laurawang@brown.info,P005,T-shirt,Apparel,1,25,North,USA
1855,2025-01-01,C056,Rodney Smith,tammyarnold@gmail.com,P001,iPhone 14,Electronics,5,999,East,Canada
1855,2024-06-24,C032,Ernest Mora,lance02@davis.org,P002,AirPods Pro,Electronics,4,199,South,UK
1855,2024-09-26,C007,Sandra Thomas,gregory46@larson.com,P006,Samsung Galaxy,Electronics,5,899,South,UK
1855,2025-04-26,C100,Kim Atkins,jmoore@cooper-george.net,P010,Backpack,Accessories,5,45,West,Australia
1855,2025-01-25,C081,Gary Cooke,clarkmary@yahoo.com,P008,Blender,Appliances,5,70,North,USA
1856,2024-06-17,C008,Corey Brooks,donnawilliams@hall-alexander.net,P001,iPhone 14,Electronics,4,999,East,Canada
1856,2024-12-01,C089,Justin Anderson,brandon01@mahoney-elliott.com,P002,AirPods Pro,Electronics,2,199,North,USA
1856,2025-05-01,C057,Daniel Frye,sandrachambers@waters-holland.com,P001,iPhone 14,Electronics,3,999,West,Australia
1857,2024-06-17,C087,Terry Hughes,nlee@gmail.com,P001,iPhone 14,Electronics,5,999,North,USA
1858,2024-09-11,C049,Daniel Ayala,racheljohnson@miranda.com,P007,Yoga Mat,Fitness,1,30,West,Australia
1859,2024-10-31,C077,Deborah Medina,christopher48@yahoo.com,P010,Backpack,Accessories,1,45,West,Australia
1860,2024-12-04,C055,Valerie Clark,pbooth@hotmail.com,P010,Backpack,Accessories,5,45,North,USA
1861,2024-06-09,C087,Michael Torres,harmonashley@yahoo.com,P001,iPhone 14,Electronics,4,999,East,Canada
1861,2024-06-11,C014,Randy Myers,aaron71@yahoo.com,P002,AirPods Pro,Electronics,1,199,North,USA
1861,2024-07-11,C025,Richard Davis,elove@gmail.com,P010,Backpack,Accessories,2,45,East,Canada
1862,2025-04-10,C062,Lisa Bell,linda82@cole.com,P010,Backpack,Accessories,4,45,South,UK
1863,2025-03-27,C006,Kristy Rogers,jeffruiz@yahoo.com,P001,iPhone 14,Electronics,2,999,East,Canada
1863,2025-01-08,C066,Dr. Kathleen Harvey,vanessasummers@christensen.biz,P006,Samsung Galaxy,Electronics,3,899,South,UK
1864,2024-05-19,C040,Kimberly Hinton,morgandaniel@yahoo.com,P010,Backpack,Accessories,3,45,East,Canada
1865,2024-09-12,C002,Mark Richards,wmahoney@nguyen-scott.com,P009,Notebook,Stationery,5,5,South,UK
1866,2024-06-10,C065,Robert Roth,brodriguez@montoya-kane.biz,P009,Notebook,Stationery,1,5,West,Australia
1867,2024-06-24,C026,Maria Davis,moralesvictoria@hotmail.com,P004,Apple Watch,Electronics,1,399,East,Canada
1868,2025-04-12,C061,Wendy Lawrence,hsalazar@moreno.com,P008,Blender,Appliances,5,70,East,Canada
1868,2024-10-01,C073,Ann Edwards,nathan22@yahoo.com,P006,Samsung Galaxy,Electronics,5,899,East,Canada
1869,2024-09-16,C021,Tasha Lin,chad86@gmail.com,P002,AirPods Pro,Electronics,4,199,North,USA
1870,2024-12-28,C001,Jordan Ramirez,wilsonconnie@hotmail.com,P004,Apple Watch,Electronics,2,399,West,Australia
1870,2024-08-01,C031,Nicole Brown,hardystephanie@yahoo.com,P008,Blender,Appliances,3,70,West,Australia
1871,2024-10-28,C024,Lori Garcia,russomichael@hotmail.com,P001,iPhone 14,Electronics,3,999,North,USA
1872,2024-08-30,C004,Evelyn Savage,zmartin@gmail.com,P009,Notebook,Stationery,1,5,South,UK
1873,2025-05-08,C025,Daniel Gordon,amberallen@hotmail.com,P010,Backpack,Accessories,3,45,North,USA
1873,2024-12-13,C026,Richard Casey,nguyenchelsea@yahoo.com,P004,Apple Watch,Electronics,3,399,South,UK
1874,2025-04-15,C034,Samantha Jones,lisawalker@gmail.com,P003,Nike Shoes,Footwear,3,150,South,UK
1875,2025-04-09,C003,Eric Howard,rscott@gmail.com,P003,Nike Shoes,Footwear,3,150,North,USA
1876,2024-12-04,C087,Amanda Gibson,richardmendoza@rhodes-patterson.com,P003,Nike Shoes,Footwear,4,150,North,USA
1877,2024-11-09,C027,Chelsea Jordan,nicole42@smith.biz,P005,T-shirt,Apparel,4,25,South,UK
1878,2025-01-20,C048,Laura Martinez,daniel96@booker.com,P003,Nike Shoes,Footwear,5,150,West,Australia
1878,2024-12-13,C009,Benjamin Moore,jgarcia@alexander.net,P002,AirPods Pro,Electronics,2,199,South,UK
1878,2024-07-26,C025,Matthew Mckenzie,crystaladkins@gmail.com,P009,Notebook,Stationery,4,5,East,Canada
1879,2024-08-23,C055,Sharon Mitchell,ismith@yahoo.com,P004,Apple Watch,Electronics,1,399,South,UK
1879,2024-09-07,C038,Richard Payne,jsimpson@hurst.com,P003,Nike Shoes,Footwear,3,150,South,UK
1880,2025-01-24,C036,David Carr,jenningsdaniel@hotmail.com,P003,Nike Shoes,Footwear,5,150,West,Australia
1881,2025-01-14,C011,Jesus Wright,jamesmartinez@farmer.com,P008,Blender,Appliances,5,70,North,USA
